vehicle_id,title,description,availability,state_of_vehicle,condition,price,url,image[0].url,image[1].url,make,model,year,mileage.value,mileage.unit,fuel_type,transmission,body_style,address.addr1,address.city,address.region,address.postal_code,address.country,latitude,longitude
331,FORD RANGER 2.2 TDI 4X2 DC XL L16,FORD RANGER 2.2 TDI 4X2 DC XL L16,AVAILABLE,USED,OTHER,30000000 ARS,https://caradvice.com.ar/autos/331,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443178663.IMG-20251106-WA0135.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443178681.IMG-20251106-WA0121.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443178936.IMG-20251106-WA0133.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443179152.IMG-20251106-WA0123.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443179328.IMG-20251106-WA0134.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443179487.IMG-20251106-WA0119.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443179621.IMG-20251106-WA0122.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443179740.IMG-20251106-WA0124.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443179885.IMG-20251106-WA0125.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443179989.IMG-20251106-WA0126.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F331%2F1762443180120.IMG-20251106-WA0128.jpg",FORD,RANGER,2016,139000,KM,DIESEL,MANUAL,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
332,CHEVROLET CRUZE 1.4 LTZ 5P L16,CHEVROLET CRUZE 1.4 LTZ 5P L16,AVAILABLE,USED,OTHER,22500000 ARS,https://caradvice.com.ar/autos/332,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515097.WhatsApp%20Image%202026-01-02%20at%2012.54.55%20(1).jpeg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515141.WhatsApp%20Image%202026-01-02%20at%2012.54.56%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515159.WhatsApp%20Image%202026-01-02%20at%2012.54.55.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515191.WhatsApp%20Image%202026-01-02%20at%2012.54.56.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515201.WhatsApp%20Image%202026-01-02%20at%2012.54.54.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515211.WhatsApp%20Image%202026-01-02%20at%2012.54.56%20(2).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515222.WhatsApp%20Image%202026-01-02%20at%2012.54.57%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515228.WhatsApp%20Image%202026-01-02%20at%2012.54.57.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515237.WhatsApp%20Image%202026-01-02%20at%2012.54.58%20(1).jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515246.WhatsApp%20Image%202026-01-02%20at%2012.55.00.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F332%2F1767371515249.WhatsApp%20Image%202026-01-02%20at%2012.55.02%20(2).jpeg",CHEVROLET,CRUZE,2018,119000,KM,GASOLINE,MANUAL,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
333,NISSAN VERSA 1.6 ADVANCE CVT L21,NISSAN VERSA 1.6 ADVANCE CVT L21,AVAILABLE,USED,OTHER,23500000 ARS,https://caradvice.com.ar/autos/333,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164005961.IMG-20251126-WA0050.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164006236.IMG-20251126-WA0046.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164006467.IMG-20251126-WA0052.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164006744.IMG-20251126-WA0049.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164007209.IMG-20251126-WA0054.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164007679.IMG-20251126-WA0048.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164008310.IMG-20251126-WA0047.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164008819.IMG-20251126-WA0051.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164009436.IMG-20251126-WA0053.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164011055.IMG-20251126-WA0055.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F333%2F1764164012401.IMG-20251126-WA0056.jpg",NISSAN,VERSA,2021,106000,KM,GASOLINE,AUTOMATIC,SEDAN,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
334,RENAULT KWID 1.0 ICONIC BT L25,RENAULT KWID 1.0 ICONIC BT L25,AVAILABLE,USED,OTHER,23000000 ARS,https://caradvice.com.ar/autos/334,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335289605.3a20d83c-8a84-4f9b-bdc4-c4fcfabd6774.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335289898.4c012be9-0769-4cbd-acce-aecec0e5ad9f.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290117.c6c14a18-bd0d-42c5-ac5a-bc9384fbd011.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290138.18aee081-1681-47ec-8d1b-99ddba2abada.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290281.70c51d54-54d0-4ef7-8866-dc913e2c9f76.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290495.cf7f1e4d-6802-47a0-92e0-afa8677f90c8.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290536.1fa2580f-d365-41f1-b6fd-eb2d85b349c8.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290646.6d27839b-5518-42a3-81d1-47d2aa25b83e.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290709.8b2c247b-fd55-4ede-819c-574b987d98f0.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290855.7645d17a-49fc-4db6-9ef7-31bbc37fb1a0.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F334%2F1756335290937.17e718a5-4cfe-445d-bc61-2c94f1469055.JPG",RENAULT,KWID,2025,0,KM,GASOLINE,MANUAL,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
335,CHEVROLET ONIX 1.0 T LT 5P L24,CHEVROLET ONIX 1.0 T LT 5P L24,AVAILABLE,USED,OTHER,29900000 ARS,https://caradvice.com.ar/autos/335,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378002.7955932c-b44a-4aba-b714-014dd012955e.jpeg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378114.ab104299-ff61-49a3-a0bd-efe18e20c168.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378154.3019e7dd-3c8a-4318-bf53-a3050ef05870.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378202.6f942869-e10f-444b-a8e0-97fbe4ac7617.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378228.34df46c4-76da-4ef2-9919-bc50313ce0d6.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378263.b437df2b-f82e-4b1b-ac48-5390b3425c82.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378287.6272344b-c311-4a1f-9ef5-25ff519c5dcc.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378317.812a9d35-4b21-4889-a7d3-65236455ce3b.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378338.5f3d2ce3-642a-4818-a017-e945dec8f355.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378364.5d64256a-5988-4816-b303-6b189e879cd2.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F335%2F1753241378395.f51d112b-bf69-4dd2-bc4f-f1ac039c245b.jpeg",CHEVROLET,ONIX,2025,0,KM,GASOLINE,MANUAL,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
336,TOYOTA HILUX 2.8 TDI 4X2 SRV AT6,TOYOTA HILUX 2.8 TDI 4X2 SRV AT6,AVAILABLE,USED,OTHER,37000 USD,https://caradvice.com.ar/autos/336,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055568943.IMG-20251113-WA0198.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569016.IMG-20251113-WA0186.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569032.IMG-20251113-WA0197.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569071.IMG-20251113-WA0189.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569097.IMG-20251113-WA0200.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569103.IMG-20251113-WA0182.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569112.IMG-20251113-WA0183.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569118.IMG-20251113-WA0185.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569126.IMG-20251113-WA0190.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569137.IMG-20251113-WA0191.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F336%2F1763055569163.IMG-20251113-WA0192.jpg",TOYOTA,HILUX,2022,80000,KM,DIESEL,AUTOMATIC,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
338,FIAT PULSE 1.0 IMPETUS L23,FIAT PULSE 1.0 IMPETUS L23,AVAILABLE,USED,OTHER,35900000 ARS,https://caradvice.com.ar/autos/338,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107040566.IMG-20251125-WA0614.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107040587.IMG-20251125-WA0618.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107040605.IMG-20251125-WA0612.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107040702.IMG-20251125-WA0616.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107040734.IMG-20251125-WA0613.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107040797.IMG-20251125-WA0617.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107040844.IMG-20251125-WA0615.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107040917.IMG-20251125-WA0619.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107041021.IMG-20251125-WA0620.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107041052.IMG-20251125-WA0621.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F338%2F1764107041134.IMG-20251125-WA0622.jpg",FIAT,PULSE,2024,5100,KM,GASOLINE,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
339,PEUGEOT 307 2.0 CC L04,PEUGEOT 307 2.0 CC L04,AVAILABLE,USED,OTHER,13000 USD,https://caradvice.com.ar/autos/339,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056090628.IMG-20251113-WA0214.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056090789.IMG-20251113-WA0204.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056090946.IMG-20251113-WA0210.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056091052.IMG-20251113-WA0202.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056091113.IMG-20251113-WA0213.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056091171.IMG-20251113-WA0201.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056091219.IMG-20251113-WA0207.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056091272.IMG-20251113-WA0203.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056091349.IMG-20251113-WA0205.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056091419.IMG-20251113-WA0206.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F339%2F1763056091491.IMG-20251113-WA0208.jpg",PEUGEOT,307,2005,114000,KM,GASOLINE,MANUAL,SPORTSCAR,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
340,TOYOTA LAND CRUISER 4.2 TDI 100 VX,TOYOTA LAND CRUISER 4.2 TDI 100 VX,AVAILABLE,USED,OTHER,28000 USD,https://caradvice.com.ar/autos/340,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234398.IMG-20251114-WA0208.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234506.IMG-20251114-WA0194.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234524.IMG-20251114-WA0209.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234581.IMG-20251114-WA0199.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234636.IMG-20251114-WA0206.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234670.IMG-20251114-WA0193.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234744.IMG-20251114-WA0198.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234817.IMG-20251114-WA0200.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234900.IMG-20251114-WA0202.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149234937.IMG-20251114-WA0196.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F340%2F1763149235018.IMG-20251114-WA0192.jpg",TOYOTA,LAND CRUISER,2001,321000,KM,DIESEL,MANUAL,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
341,FIAT SIENA 1.4 EL L09,FIAT SIENA 1.4 EL L09,AVAILABLE,USED,OTHER,15500000 ARS,https://caradvice.com.ar/autos/341,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506211397.b174e0cb-a81a-4105-9645-b564449e51c5.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506212049.0fc658a4-bf01-406b-937a-3a3331c07944.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506212657.49d82284-12cb-4154-ae50-4e8abf21191e.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506213263.646082c1-0256-41b6-acb3-6a5355fc7c9d.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506213867.2a20fa69-3b24-4296-96b2-ce2a6af9c3cc.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506214492.9a1d9658-fd22-43f5-86c7-cd358d74b654.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506215698.9dcfb4ba-3c71-4d81-8156-3b2b4418e9bb.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506216047.138c7694-6dd4-42fd-9479-d9a3cc860843.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506216963.a5ccde15-92d4-47df-a962-202de4c1754c.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506217537.bd4bde32-99ed-4424-8b57-7febe2f87dae.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F341%2F1749506218051.555ff3ad-b5b0-4e3f-80a8-c0f2ba1e1d12.JPG",FIAT,SIENA,2016,158000,KM,OTHER,MANUAL,SEDAN,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
342,FIAT PUNTO 1.4 ATTRACTIVE UCONNECT L15,FIAT PUNTO 1.4 ATTRACTIVE UCONNECT L15,AVAILABLE,USED,OTHER,15900000 ARS,https://caradvice.com.ar/autos/342,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378580757.2db368d0-1e1b-427d-838b-522ddf1db7e0.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378580915.0d52fe07-ad40-48fe-bde3-10b42746ec02.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378581236.71a0823e-15a0-4326-822f-5e278c1a7328.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378581386.b8f643d5-c99f-42ef-927a-bd8a8ac7a7dd.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378581541.013f0ec0-1441-4b24-a361-21819896518e.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378581770.9398fcd4-b366-4dc7-84a7-c5181873ae79.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378581930.1e087221-5575-4066-899b-985e2697a89b.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378582268.7f86cc4f-2cb0-427c-a1bf-c30a9a6dfdba.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378582472.8cc77b6a-68ca-4099-86ed-75a65a1dc77a.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378582871.13ed56d7-bf96-48d2-b27b-0c95e024e6dc.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F342%2F1750378583025.928caeb9-b6c5-467b-a7fe-b300f2412925.JPG",FIAT,PUNTO,2016,127000,KM,GASOLINE,MANUAL,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
343,TOYOTA HILUX 2.8 TDI 4X2 DC SRV L16,TOYOTA HILUX 2.8 TDI 4X2 DC SRV L16,AVAILABLE,USED,OTHER,32000 USD,https://caradvice.com.ar/autos/343,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036088.83a2d0e6-58e9-4935-a8aa-c0febfc6152f.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036170.0ebd3237-2b72-40b2-b97c-87124cf0dbf1.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036212.66a0190c-3d4c-4c85-949e-ef97fdfb0c71.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036245.75800b8c-cbac-45dc-b8a1-225728401f2e.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036275.f2555121-b2bc-4198-9767-d3ce58f778a4.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036305.b92c8971-a044-4282-9d04-f3b8a88a78a1.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036331.0468aba7-5c65-40d9-8121-3d3572c994ad.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036661.4ac09549-1d5a-4664-8dcf-4c78c115a83f.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036663.8bcf5e4b-d8cc-414c-ab16-e7423618ce3a.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036668.13ebfdea-0367-4963-98e1-3e09fdfff04e.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F343%2F1755912036673.27df6e04-a6d0-4e28-aef7-cfe91694518c.JPG",TOYOTA,HILUX,2018,60300,KM,DIESEL,MANUAL,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
